frequency_mhz,qualification,mapping,format,width,height,bits_per_pixel,mode,background_direction,deadline_guard_cycles,deadline_guard_us,background_offered_mb_s,safe,mandatory_deadline_misses,mandatory_min_service_pct,background_service_pct,published_frames,failed_captures,replay_safe_frames,replay_underruns,video_min_slack_us,video_max_wait_us,audio_deadline_misses,effective_mb_s,dq_util_pct,observed_idle_mb_s,unserved_words,dq_turnarounds,activates
143.0,exploratory-overclock,row-bank-chip-column,1080p16,1920,1080,16,capture,write,2048,14.321678321678322,0.0,1,0,100.0,100,1,0,0,0,10.804195804195805,16.02097902097902,0,249.2160348553895,87.13847372566066,36.78396514461051,0,399,4471
143.0,exploratory-overclock,row-chip-bank-column,1080p16,1920,1080,16,capture,write,2048,14.321678321678322,0.0,1,0,100.0,100,1,0,0,0,10.804195804195805,16.517482517482517,0,249.2160348553895,87.13847372566066,36.78396514461051,0,399,4469
143.0,exploratory-overclock,stripe-1k-bank-chip,1080p16,1920,1080,16,capture,write,2048,14.321678321678322,0.0,1,0,100.0,100,1,0,0,0,10.804195804195805,16.307692307692307,0,249.2160348553895,87.13847372566066,36.78396514461051,0,399,6413
143.0,exploratory-overclock,stripe-1k-chip-bank,1080p16,1920,1080,16,capture,write,2048,14.321678321678322,0.0,1,0,100.0,100,1,0,0,0,10.804195804195805,16.041958041958043,0,249.2160348553895,87.13847372566066,36.78396514461051,0,399,6424
143.0,exploratory-overclock,chip-row-bank-column,1080p16,1920,1080,16,replay,write,2048,14.321678321678322,0.0,1,0,99.98765432098766,100,0,0,1,0,14.23076923076923,0.2867132867132867,0,249.18531485109298,87.12773246541713,36.81468514890702,256,336,4548
143.0,exploratory-overclock,linear,1080p16,1920,1080,16,replay,write,2048,14.321678321678322,0.0,1,0,99.98765432098766,100,0,0,1,0,14.433566433566433,0.18181818181818182,0,249.18531485109298,87.12773246541713,36.81468514890702,256,336,4505
143.0,exploratory-overclock,row-bank-chip-column,1080p16,1920,1080,16,replay,write,2048,14.321678321678322,0.0,1,0,99.98765432098766,100,0,0,1,0,14.356643356643357,0.2867132867132867,0,249.18531485109298,87.12773246541713,36.81468514890702,256,336,4463
143.0,exploratory-overclock,row-chip-bank-column,1080p16,1920,1080,16,replay,write,2048,14.321678321678322,0.0,1,0,99.98765432098766,100,0,0,1,0,14.314685314685315,0.2867132867132867,0,249.18531485109298,87.12773246541713,36.81468514890702,256,336,4536
143.0,exploratory-overclock,stripe-1k-bank-chip,1080p16,1920,1080,16,replay,write,2048,14.321678321678322,0.0,1,0,99.98765432098766,100,0,0,1,0,14.23076923076923,0.3146853146853147,0,249.18531485109298,87.12773246541713,36.81468514890702,256,336,6444
143.0,exploratory-overclock,stripe-1k-chip-bank,1080p16,1920,1080,16,replay,write,2048,14.321678321678322,0.0,1,0,99.98765432098766,100,0,0,1,0,14.23076923076923,0.2867132867132867,0,249.18531485109298,87.12773246541713,36.81468514890702,256,336,6443
143.0,exploratory-overclock,chip-row-bank-column,1080p8,1920,1080,8,capture,write,2048,14.321678321678322,0.0,1,0,100.0,100,1,0,0,0,27.265734265734267,16.517482517482517,0,124.8000174545479,43.63636973935241,161.19998254545212,0,399,3211
143.0,exploratory-overclock,linear,1080p8,1920,1080,8,capture,write,2048,14.321678321678322,0.0,1,0,100.0,100,1,0,0,0,31.013986013986013,16.657342657342657,0,124.8000174545479,43.63636973935241,161.19998254545212,0,399,3189
143.0,exploratory-overclock,row-bank-chip-column,1080p8,1920,1080,8,capture,write,2048,14.321678321678322,0.0,1,0,100.0,100,1,0,0,0,27.265734265734267,14.657342657342657,0,124.8000174545479,43.63636973935241,161.19998254545212,0,399,3203
143.0,exploratory-overclock,row-chip-bank-column,1080p8,1920,1080,8,capture,write,2048,14.321678321678322,0.0,1,0,100.0,100,1,0,0,0,27.265734265734267,16.517482517482517,0,124.8000174545479,43.63636973935241,161.19998254545212,0,399,3203
143.0,exploratory-overclock,stripe-1k-bank-chip,1080p8,1920,1080,8,capture,write,2048,14.321678321678322,0.0,1,0,100.0,100,1,0,0,0,27.265734265734267,16.307692307692307,0,124.8000174545479,43.63636973935241,161.19998254545212,0,399,3762
143.0,exploratory-overclock,stripe-1k-chip-bank,1080p8,1920,1080,8,capture,write,2048,14.321678321678322,0.0,1,0,100.0,100,1,0,0,0,27.265734265734267,14.678321678321678,0,124.8000174545479,43.63636973935241,161.19998254545212,0,399,3878
143.0,exploratory-overclock,chip-row-bank-column,1080p8,1920,1080,8,replay,write,2048,14.321678321678322,0.0,1,0,99.9753086419753,100,0,0,1,0,30.6993006993007,0.35664335664335667,0,124.76929745025139,43.625628479108876,161.2307025497486,256,336,3336
143.0,exploratory-overclock,linear,1080p8,1920,1080,8,replay,write,2048,14.321678321678322,0.0,1,0,99.9753086419753,100,0,0,1,0,30.895104895104897,0.15384615384615385,0,124.76929745025139,43.625628479108876,161.2307025497486,256,336,3313
143.0,exploratory-overclock,row-bank-chip-column,1080p8,1920,1080,8,replay,write,2048,14.321678321678322,0.0,1,0,99.9753086419753,100,0,0,1,0,30.6993006993007,0.35664335664335667,0,124.76929745025139,43.625628479108876,161.2307025497486,256,336,3266
143.0,exploratory-overclock,row-chip-bank-column,1080p8,1920,1080,8,replay,write,2048,14.321678321678322,0.0,1,0,99.9753086419753,100,0,0,1,0,30.6993006993007,0.35664335664335667,0,124.76929745025139,43.625628479108876,161.2307025497486,256,336,3267
143.0,exploratory-overclock,stripe-1k-bank-chip,1080p8,1920,1080,8,replay,write,2048,14.321678321678322,0.0,1,0,99.9753086419753,100,0,0,1,0,30.6993006993007,0.2867132867132867,0,124.76929745025139,43.625628479108876,161.2307025497486,256,336,4004
143.0,exploratory-overclock,stripe-1k-chip-bank,1080p8,1920,1080,8,replay,write,2048,14.321678321678322,0.0,1,0,99.9753086419753,100,0,0,1,0,30.6993006993007,0.3146853146853147,0,124.76929745025139,43.625628479108876,161.2307025497486,256,336,4000
143.0,exploratory-overclock,chip-row-bank-column,720p16,1280,720,16,capture,write,2048,14.321678321678322,0.0,1,0,100.0,100,1,0,0,0,31.384615384615383,16.517482517482517,0,110.97601552112106,38.8028026297626,175.02398447887896,0,399,3089
143.0,exploratory-overclock,linear,720p16,1280,720,16,capture,write,2048,14.321678321678322,0.0,1,0,100.0,100,1,0,0,0,35.13286713286713,16.657342657342657,0,110.97601552112106,38.8028026297626,175.02398447887896,0,399,3102
143.0,exploratory-overclock,row-bank-chip-column,720p16,1280,720,16,capture,write,2048,14.321678321678322,0.0,1,0,100.0,100,1,0,0,0,31.384615384615383,14.657342657342657,0,110.97601552112106,38.8028026297626,175.02398447887896,0,399,3101
143.0,exploratory-overclock,row-chip-bank-column,720p16,1280,720,16,capture,write,2048,14.321678321678322,0.0,1,0,100.0,100,1,0,0,0,31.384615384615383,16.517482517482517,0,110.97601552112106,38.8028026297626,175.02398447887896,0,399,3097
143.0,exploratory-overclock,stripe-1k-bank-chip,720p16,1280,720,16,capture,write,2048,14.321678321678322,0.0,1,0,100.0,100,1,0,0,0,31.384615384615383,16.307692307692307,0,110.97601552112106,38.8028026297626,175.02398447887896,0,399,3651
143.0,exploratory-overclock,stripe-1k-chip-bank,720p16,1280,720,16,capture,write,2048,14.321678321678322,0.0,1,0,100.0,100,1,0,0,0,31.384615384615383,14.678321678321678,0,110.97601552112106,38.8028026297626,175.02398447887896,0,399,3653
143.0,exploratory-overclock,chip-row-bank-column,720p16,1280,720,16,replay,write,2048,14.321678321678322,0.0,1,0,99.97222222222223,100,0,0,1,0,34.83916083916084,0.2867132867132867,0,110.94529551682454,38.792061369519075,175.05470448317544,256,336,3109
143.0,exploratory-overclock,linear,720p16,1280,720,16,replay,write,2048,14.321678321678322,0.0,1,0,99.97222222222223,100,0,0,1,0,35.04195804195804,0.15384615384615385,0,110.94529551682454,38.792061369519075,175.05470448317544,256,336,3108
143.0,exploratory-overclock,row-bank-chip-column,720p16,1280,720,16,replay,write,2048,14.321678321678322,0.0,1,0,99.97222222222223,100,0,0,1,0,34.93006993006993,0.2867132867132867,0,110.94529551682454,38.792061369519075,175.05470448317544,256,336,3113
143.0,exploratory-overclock,row-chip-bank-column,720p16,1280,720,16,replay,write,2048,14.321678321678322,0.0,1,0,99.97222222222223,100,0,0,1,0,34.93706293706294,0.2867132867132867,0,110.94529551682454,38.792061369519075,175.05470448317544,256,336,3113
143.0,exploratory-overclock,stripe-1k-bank-chip,720p16,1280,720,16,replay,write,2048,14.321678321678322,0.0,1,0,99.97222222222223,100,0,0,1,0,34.83916083916084,0.2867132867132867,0,110.94529551682454,38.792061369519075,175.05470448317544,256,336,3678
143.0,exploratory-overclock,stripe-1k-chip-bank,720p16,1280,720,16,replay,write,2048,14.321678321678322,0.0,1,0,99.97222222222223,100,0,0,1,0,34.83916083916084,0.2867132867132867,0,110.94529551682454,38.792061369519075,175.05470448317544,256,336,3668
